22;03;2026;17;30
1695203;859909;50,73
1;VE 1000 - KRANJ;0;VE 1000 - KRANJ;208965;109679;52,49
1;VE 1000 - KRANJ;1;VO 1001 - JESENICE;25995;11962;46,02
1;VE 1000 - KRANJ;2;VO 1002 - RADOVLJICA 1;13446;7190;53,47
1;VE 1000 - KRANJ;3;VO 1003 - RADOVLJICA 2;16007;8293;51,81
1;VE 1000 - KRANJ;4;VO 1004 - KRANJ 1;20303;9723;47,89
1;VE 1000 - KRANJ;5;VO 1005 - KRANJ 2;20477;10313;50,36
1;VE 1000 - KRANJ;6;VO 1006 - KRANJ 3;24697;15106;61,17
1;VE 1000 - KRANJ;7;VO 1007 - TRŽIČ;12371;6054;48,94
1;VE 1000 - KRANJ;8;VO 1008 - ŠKOFJA LOKA 1;18705;10089;53,94
1;VE 1000 - KRANJ;9;VO 1009 - ŠKOFJA LOKA 2;15552;9688;62,29
1;VE 1000 - KRANJ;10;VO 1010 - KAMNIK;28184;14230;50,49
1;VE 1000 - KRANJ;11;VO 1011 - IDRIJA;13228;7031;53,15
2;VE 2000 - POSTOJNA;0;VE 2000 - POSTOJNA;209321;100595;48,06
2;VE 2000 - POSTOJNA;1;VO 2001 - TOLMIN;15729;8431;53,60
2;VE 2000 - POSTOJNA;2;VO 2002 - PIRAN;14564;5899;40,50
2;VE 2000 - POSTOJNA;3;VO 2003 - IZOLA;12491;5236;41,92
2;VE 2000 - POSTOJNA;4;VO 2004 - KOPER 1;18272;7287;39,88
2;VE 2000 - POSTOJNA;5;VO 2005 - KOPER 2;25574;12096;47,30
2;VE 2000 - POSTOJNA;6;VO 2006 - SEŽANA;22347;10032;44,89
2;VE 2000 - POSTOJNA;7;VO 2007 - ILIRSKA BISTRICA;12618;5898;46,74
